id,user,query,product,click,purchase
41302,565,Lusterring Front Pants,pp5006101189,True,False
41303,565,Lusterring Front Pants,pp5005941658,True,False
41304,565,Toe Mens,pp5005942357,True,True
41305,565,Toe Mens,pp5006461362,True,False
41306,565,Toe Mens,pp5006461364,True,False
41307,565,Toe Mens,pp5006461431,False,False
41308,565,Toe Mens,pp5006461432,True,False
41309,565,Florallest Ties,pp5006333280,True,True
41310,518,Slims Fit,pp5006291715,True,True
41311,518,Slims Fit,166d781,True,False
41312,518,Slims Fit,pp5003760035,True,False
41313,165,Cut 2014,pp5005740506,True,True
41314,165,Cut 2014,pp5006301006,True,False
41315,165,Cut 2014,pp5006301271,True,False
41316,165,Cut 2014,pp5006320737,True,False
41317,165,Cut 2014,pp5006301268,False,False
41318,165,Cut 2014,pp5006301272,True,False
41319,165,pc Boy 4 12,pp5006440595,True,True
41320,165,pc Boy 4 12,pp5006930566,False,False
41321,165,pc Boy 4 12,pp5005151533,False,False
41322,165,pc Boy 4 12,pp5001960025,True,False
41323,165,pc Boy 4 12,pp5005750054,False,False
41324,165,Long and,pp5006880433,True,True
41325,165,Long and,pp5004201309,True,False
41326,165,Long and,pp5003721982,True,False
41327,165,Long and,pp5006040280,False,False
41328,165,Long and,pp5002430447,True,False
41329,165,Long and,pp5004820308,False,False
41330,165,Long and,pp5005930540,True,False
41331,803,Starrer Bodyments Pillow,pp5006720256,True,True
41332,803,Cityings Capris,pp5007280210,True,True
41333,803,Cityings Capris,pp5007090109,True,False
41334,803,Cityings Capris,pp5007280210,False,False
41335,803,Disneyments Two Braceletings,pp5006260677,True,True
41336,803,Disneyments Two Braceletings,pp5003830177,False,False
41337,803,Performanceless,pp5006101044,True,True
41338,803,Sleevest,pp5006200127,True,True
41339,803,Claibornest Sleeve Neck Layered Sweaternesses,pp5005940395,True,True
41340,718,Mens Gold 6mm,pp5005720532,True,True
41341,718,Mens Gold 6mm,pp5003590046,True,False
41342,718,Mens Gold 6mm,19fc923,False,False
41343,718,Mens Gold 6mm,pp5005720543,False,False
41344,432,Clear,pp5003780677,True,True
41345,432,Clear,pp5006310394,True,False
41346,432,Clear,pp5006310359,True,False
41347,432,Clear,pp5006210504,True,False
41348,432,Clear,pp5006310461,False,False
41349,212,Jean,pp5002610568,True,True
41350,212,Jean,pp5006210123,False,False
41351,212,Jean,pp5006180158,True,False
41352,212,Jean,pp5006311175,True,False
41353,212,Jean,1c1ed38,True,False
41354,212,Jean,pp5006331647,True,False
41355,212,Florallers Print,pp5006650584,True,True
41356,212,Florallers Print,pp5004900838,True,False
41357,212,Florallers Print,pp5004890511,False,False
41358,212,Florallers Print,pp5004040346,True,False
41359,212,Florallers Print,pp5004040345,True,False
41360,212,Florallers Print,pp5006480052,False,False
41361,212,Florallers Print,pp5004860456,True,False
41362,212,Florallers Print,pp5006440435,False,False
41363,212,Florallers Print,pp5006650296,True,False
41364,212,Florallers Print,pp5007210221,True,False
41365,212,Babiment,pp5006290188,True,True
41366,212,Bag,pp5006620530,True,True
41367,212,Bag,pp5005040173,True,False
41368,212,Bag,pp5005340564,False,False
41369,212,Bag,1ddd575,True,False
41370,212,Bag,pp5006220726,True,False
41371,212,Bag,pp5006620342,True,False
41372,212,Homeful Tably,pp5006560828,True,True
41373,212,Homeful Tably,pp5002301987,False,False
41374,212,Homeful Tably,pp5004680763,False,False
41375,212,Homeful Tably,pp5001780154,True,False
41376,212,Homeful Tably,1929f0d,True,False
41377,212,Arizonon Multicolorring Shorts Junior,pp5006930260,True,True
41378,212,Levi,pp5006540860,True,True
41379,212,Levi,pp5005900611,True,False
41380,212,Levi,pp5003710826,False,False
41381,212,Levi,pp5006560190,False,False
41382,212,Levi,pp5006540975,False,False
41383,212,Levi,pp5006060058,True,False
41384,212,Relaxs Jeans,pp5002760406,True,True
41385,212,Relaxs Jeans,pp5006060058,False,False
41386,212,Relaxs Jeans,1c1ed38,True,False
41387,212,Relaxs Jeans,pp5006290449,False,False
41388,212,Relaxs Jeans,pp5002760406,False,False
41389,212,Relaxs Jeans,pp5005791516,True,False
41390,212,Relaxs Jeans,pp5001470715,False,False
41391,260,Nutcrackerrings,pp5002150080,True,True
41392,260,Nutcrackerrings,pp5002150080,False,False
41393,260,Vanitily,pp5004201243,True,True
41394,609,Foiling Ladderback Junior,pp5006830150,True,True
41395,609,Foiling Ladderback Junior,pp5006830150,True,False
41396,609,Wars Decoings X,pp5005430020,True,True
41397,609,Wars Decoings X,pp5005430020,True,False
41398,609,Wars Decoings X,pp5004830071,True,False
41399,609,Labelling Spanxer High Waistness Slips,pp5001720163,True,True
41400,927,Claiborneings Cargoless,pp5007170155,True,True
41401,941,Isotonically Iso Memorily,18414a8,True,True
41402,941,Travelling Drly Shirt Tallings,pp5006020423,True,True
41403,941,Travelling Drly Shirt Tallings,pp5007210816,True,False
41404,941,Travelling Drly Shirt Tallings,pp5006340695,False,False
41405,941,and Tiggerrers Babiness Boy,pp5006950371,True,True
41406,941,and Tiggerrers Babiness Boy,pp5006950371,True,False
41407,941,Fleecing,pp5004200414,True,True
41408,941,Fleecing,pp5006230131,True,False
41409,941,Fleecing,pp5006160039,False,False
41410,941,Fleecing,pp5005290548,False,False
41411,941,Fleecing,pp5006081398,True,False
41412,941,Fleecing,pp5005850760,True,False
41413,941,Fleecing,pp5006181497,False,False
41414,941,Fleecing,pp5006130804,True,False
41415,171,Eyements,pp5006081168,True,True
41416,171,Eyements,pp5006301536,False,False
41417,171,Eyements,pp5006301526,True,False
41418,171,Eyements,pp5006332135,True,False
41419,171,Eyements,pp5006301701,True,False
41420,171,Eyements,pp5006331975,False,False
41421,171,Eyements,pp5006310394,True,False
41422,171,Eyements,pp5006310256,False,False
41423,171,Eyements,pp5006310359,True,False
41424,171,Eyements,pp5006310410,False,False
41425,171,Tufters,pp5004860414,True,True
41426,915,Saging Lace,pp5006490010,True,True
41427,915,Saging Lace,pp5005070940,False,False
41428,915,Saging Lace,pp5007211127,True,False
41429,915,Saging Lace,pp5006334672,True,False
41430,915,Stafford,pp5006700595,True,True
41431,915,Stafford,pp5003810552,True,False
41432,915,Stafford,pp5004221666,False,False
41433,915,Stafford,pp5003950736,False,False
41434,468,Calphalonners,pp5002931099,True,True
41435,468,Calphalonners,pp5005420410,True,False
41436,468,Calphalonners,pp5006360475,False,False
41437,468,Calphalonners,1c87fe1,False,False
41438,468,Calphalonners,pp5007410186,True,False
41439,468,Calphalonners,pp5007460067,True,False
41440,468,Calphalonners,pp5007410173,False,False
41441,468,Sierra Rod,pp5006080413,True,True
41442,468,Sierra Rod,pp5006080413,True,False
41443,349,Claiborneless Cityments Boyfriend Talling,pp5005700470,True,True
41444,251,Classical Tone Watching,pp5006100707,True,True
41445,251,Classical Tone Watching,pp5003830177,True,False
41446,251,Classical Tone Watching,pp5002821426,True,False
41447,251,Classical Tone Watching,pp5006330562,False,False
41448,251,Classical Tone Watching,pp5006100707,True,False
41449,251,Classical Tone Watching,pp5004820297,True,False
41450,251,Indoor Outdoor,pp5005211056,True,True
41451,251,Indoor Outdoor,pp5006301190,False,False
41452,251,Indoor Outdoor,pp5002691072,False,False
41453,251,Indoor Outdoor,pp5003501007,False,False
41454,251,Indoor Outdoor,pp5003960443,True,False
41455,251,Indoor Outdoor,pp5007420209,True,False
41456,251,Indoor Outdoor,pp5003960456,True,False
41457,251,Indoor Outdoor,pp5005210390,False,False
41458,251,Indoor Outdoor,pp5004050331,True,False
41459,251,Callies Chukkas Boot,pp5006162151,True,True
41460,251,Callies Chukkas Boot,pp5006162151,True,False
41461,251,Arizonas Cindynesses Sandal,pp5006333621,True,True
41462,251,Arizonas Cindynesses Sandal,pp5006333621,True,False
41463,251,Digitaller Sport Chronograph 45,pp5003780330,True,True
41464,267,Katement Melrosements,pp5006830239,True,True
41465,35,Littlenesses Kids,pp5006380163,True,True
41466,35,Littlenesses Kids,pp5006830165,False,False
41467,35,Littlenesses Kids,185bf53,False,False
41468,35,Littlenesses Kids,185c021,True,False
41469,829,,pp5006330776,True,True
41470,829,Silvers Weddinged Ringer,1dc3ca0,True,True
41471,829,CT T.W Champagned Whitings,pp5006162519,True,True
41472,829,CT T.W Champagned Whitings,pp5006162515,False,False
41473,829,CT T.W Champagned Whitings,pp5006162519,True,False
41474,829,CT T.W Champagned Whitings,pp5006420601,True,False
41475,35,Cold Plasmas Platinumers Collection,pp5005960119,True,True
41476,35,Cold Plasmas Platinumers Collection,pp5005960119,True,False
41477,978,Luau,pp5006840166,True,True
41478,978,Luau,pp5006840166,True,False
41479,978,Luau,pp5006170129,True,False
41480,978,Luau,pp5006082123,True,False
41481,978,Luau,pp5006170124,False,False
41482,978,Luau,pp5004050930,True,False
41483,978,Luau,pp5004050932,True,False
41484,978,Luau,pp5006170130,False,False
41485,978,Luau,pp5006170128,True,False
41486,120,Clack Bondes Leatherest Sofaed,pp5004950102,True,True
41487,314,Caller On Drless,pp5005000298,True,True
41488,314,Handkerchief,pp5007170179,True,True
41489,314,Handkerchief,pp5006930343,True,False
41490,314,Handkerchief,pp5007170179,True,False
41491,314,Handkerchief,pp5007010018,True,False
41492,314,Handkerchief,pp5006960057,True,False
41493,314,Handkerchief,pp5007210967,True,False
41494,314,Handkerchief,pp5006870178,False,False
41495,854,,pp5003870329,True,True
41496,854,Playtexly 18 Comfort Bra,pp5003550844,True,True
41497,854,OshKoshed Pant 5t,pp5006340439,True,True
41498,854,OshKoshed Pant 5t,pp5006340439,True,False
41499,854,Stafford Sateen,pp5006020252,True,True
41500,854,Stafford Sateen,pp5006020252,True,False
41501,854,Stafford Sateen,pp5006700628,True,False
41502,121,Knitful Peak Hat,pp5005540144,True,True
41503,121,Knitful Peak Hat,pp5005540144,True,False
41504,121,V Top Talling,pp5004881252,True,True
41505,121,V Top Talling,pp5005210161,True,False
41506,121,V Top Talling,pp5003960757,False,False
41507,121,V Top Talling,1929f0d,False,False
41508,846,Princness,pp5006990841,True,True
41509,846,Princness,pp5006640779,True,False
41510,846,Princness,pp5006360611,True,False
41511,846,Princness,pp5005870520,False,False
41512,846,Princness,pp5005920789,True,False
41513,846,Princness,pp5006460590,False,False
41514,846,Princness,pp5006260307,True,False
41515,846,Princness,pp5006450025,True,False
41516,152,Springs Poplin,pp5006620458,True,True
41517,152,Springs Poplin,pp5006620458,True,False
41518,152,Hat Solidment Crown Bouclé,pp5006310736,True,True
41519,152,Hat Solidment Crown Bouclé,pp5006310736,True,False
41520,152,Bodies,pp5005220615,True,True
41521,152,Bodies,pp5006740337,False,False
41522,152,Bodies,pp5006830165,False,False
41523,152,Bodies,pp5006790019,False,False
41524,152,Bodies,pp5002321886,True,False
41525,152,Bodies,pp5005212603,True,False
41526,152,Bodies,pp5007170332,True,False
41527,152,CLEAN Skinness,pp5005141678,True,True
41528,152,CLEAN Skinness,pp5005220534,True,False
41529,152,CLEAN Skinness,pp5006530070,False,False
41530,152,CLEAN Skinness,pp5006530065,False,False
41531,152,CLEAN Skinness,pp5006620256,True,False
41532,152,CLEAN Skinness,pp5005660034,True,False
41533,152,CLEAN Skinness,pp5005670005,True,False
41534,152,Low,pp5006301646,True,True
41535,152,Low,pp5006381378,True,False
41536,152,Low,pp5006381379,False,False
41537,152,,pp5006250333,True,True
41538,152,Boot,pp5006790291,True,True
41539,152,Boot,pp5006940033,False,False
41540,152,,pp5006880116,True,True
41541,152,Top,pp5005130294,True,True
41542,152,Top,pp5005220091,False,False
41543,43,,pp5005500226,True,True
41544,43,,pp5005290058,True,True
41545,43,Collection,pp5004040161,True,True
41546,43,Collection,pp5006620246,True,False
41547,43,Collection,pp5005900552,False,False
41548,43,Collection,pp5004440366,False,False
41549,43,Collection,pp5006310376,False,False
41550,43,Collection,pp5004070889,False,False
41551,43,Collection,pp5005930492,True,False
41552,43,Collection,pp5006741041,True,False
41553,43,Tapere,pp5006710085,True,True
41554,43,Tapere,pp5002110963,False,False
41555,43,Tapere,pp5005900646,True,False
41556,43,Tapere,pp5005540083,True,False
41557,43,Tapere,pp5005540084,False,False
41558,43,Tapere,pp5006331647,True,False
41559,43,Tapere,pp5006541070,False,False
41560,43,V T Petite,pp5006082523,True,True
41561,43,V T Petite,pp5006162127,True,False
41562,43,V T Petite,1d6d78b,False,False
41563,43,V T Petite,pp5007390028,True,False
41564,43,V T Petite,pp5006450466,False,False
41565,43,4 Tulipper,pp5006590383,True,True
41566,43,4 Tulipper,pp5006510999,True,False
41567,43,Bnesses Inc,pp5003550198,True,True
41568,559,,pp5003770074,True,True
41569,109,Design Adinon Black Bead,pp5003071516,True,True
41570,584,Mixitters Ties,pp5006740957,True,True
41571,584,Mixitters Ties,pp5006740957,True,False
41572,584,Mixitters Ties,pp5007280054,False,False
41573,584,Beltness Hem,pp5006860198,True,True
41574,584,Beltness Hem,pp5006860198,False,False
41575,584,Beltness Hem,pp5007330218,True,False
41576,584,Beltness Hem,pp5006790310,True,False
41577,584,Beltness Hem,pp5006340446,True,False
41578,584,Beltness Hem,pp5007170066,True,False
41579,584,Lacies Showement,pp5006620024,True,True
41580,584,Holely,pp5007070352,True,True
41581,584,Holely,pp5004900838,True,False
41582,584,Holely,pp5004890511,True,False
41583,584,Handheld Sharpening,pp5007070909,True,True
41584,584,Handheld Sharpening,pp5007070909,True,False
41585,584,Handheld Sharpening,pp5005920429,True,False
41586,839,High,pp5006891032,True,True
41587,839,High,pp5005142239,False,False
41588,839,High,pp5004090459,False,False
41589,839,High,pp5004090457,True,False
41590,839,High,pp5004240242,False,False
41591,839,High,pp5006450968,True,False
41592,907,Pants Preschoolly Slimmings,pp5005070231,True,True
41593,907,Findingments Doriless Sneakers,pp5006470335,True,True
41594,907,Front Slimnesses Huskyments,pp5004111639,True,True
41595,907,Disneying Collection Girls 12,pp5005020394,True,True
41596,907,Disneying Collection Girls 12,pp5004440366,False,False
41597,907,Collection,pp5005870776,True,True
41598,907,Collection,pp5006620246,False,False
41599,907,,pp5006300275,True,True
41600,907,Seamings,pp5003590893,True,True
41601,907,Seamings,pp5005650352,True,False
41602,907,Seamings,pp5005950204,True,False
41603,907,Seamings,17c5096,False,False
41604,907,Maidenform Lift Tailorely Demi T Bra Boyshort,pp5003790537,True,True
41605,907,Maidenform Lift Tailorely Demi T Bra Boyshort,pp5003790537,True,False
41606,907,Zeroxposurful Swirl Swimmers Coves Up,pp5006640560,True,True
41607,907,,pp5007270039,True,True
41608,907,Flatter Front 4,pp5004110158,True,True
41609,907,Flatter Front 4,pp5007100017,True,False
41610,907,Flatter Front 4,pp5006630513,False,False
41611,907,Antonioer,pp5006332256,True,True
41612,907,Antonioer,pp5005260035,False,False
41613,907,Antonioer,pp5005130029,True,False
41614,907,Antonioer,pp5006620467,False,False
41615,907,Antonioer,pp5005820561,True,False
41616,907,Antonioer,pp5005770095,True,False
41617,907,Antonioer,pp5005910501,False,False
41618,907,Antonioer,pp5006620489,True,False
41619,907,Antonioer,pp5006332612,True,False
41620,907,Antonioer,pp5006332611,True,False
41621,907,Pants,pp5004700010,True,True
41622,907,Pants,ppr100001170,True,False
41623,907,Pants,pp5006130814,False,False
41624,907,Pants,pp5005701177,True,False
41625,907,Pants,pp5006830165,False,False
41626,907,Pants,pp5005420410,True,False
41627,907,Pants,pp5005690017,True,False
41628,907,Pants,pp5005250256,False,False
41629,907,Mini,pp5007070262,True,True
41630,907,Mini,pp5007220069,False,False
41631,954,Babyings Sam Of Blued Babyful Beddingings,pp5006750637,True,True
41632,954,Lee,pp5006950289,True,True
41633,954,Lee,pp5004680763,True,False
41634,954,Lee,pp5006301526,True,False
41635,954,Lee,pp5002301987,False,False
41636,954,Lee,pp5007250065,False,False
41637,954,Lee,pp5003480339,True,False
41638,954,Lee,pp5006140507,True,False
41639,954,Lee,pp5005880162,True,False
41640,954,Lee,pp5006301103,True,False
41641,954,Columbia Springs Cottonning,pp5006620458,True,True
41642,954,Columbia Springs Cottonning,pp5006620458,False,False
41643,954,Tankini Swimment Top Skirters Bottom,pp5006130658,True,True
41644,954,Round Trayful,pp5006350475,True,True
41645,954,Round Trayful,pp5004731086,True,False
41646,954,Round Trayful,pp5001790877,False,False
41647,954,Xersionful Hoodieness,pp5005290548,True,True
41648,954,Xersionful Hoodieness,pp5006160039,True,False
41649,954,Bib,pp5007130073,True,True
41650,954,Bib,ppr100001193,False,False
41651,954,Bib,pp5006710009,True,False
41652,954,Bib,pp5005650501,True,False
41653,954,Bib,pp5005640694,False,False
41654,954,Bib,pp5006460071,False,False
41655,954,Bib,pp5005520991,False,False
41656,954,Bib,pp5005900634,True,False
41657,954,Top 7 and,pp5006230043,True,True
41658,954,Top 7 and,pp5005220091,False,False
41659,954,Top 7 and,pp5006461876,True,False
41660,954,Top 7 and,pp5006461891,False,False
41661,954,Top 7 and,pp5006461898,True,False
41662,954,Top 7 and,pp5006461362,False,False
41663,954,Profileful,pp5006300420,True,True
41664,954,Profileful,pp5006140697,True,False
41665,954,Profileful,pp5006380262,True,False
41666,954,Profileful,pp5006332272,True,False
41667,431,Decree Expansionless Braceletless,pp5005060014,True,True
41668,431,Naturalling Awaying 2,pp5006890192,True,True
41669,431,Men Comfort,14351de,True,True
41670,431,Men Comfort,14351de,True,False
41671,431,Men Comfort,pp5006300129,False,False
41672,431,7 Diningless,pp5004240220,True,True
41673,476,Islandnesses Set,pp5005630354,True,True
41674,476,Islandnesses Set,pp5005960178,True,False
41675,476,Islandnesses Set,pp5005630354,False,False
41676,476,Islandnesses Set,pp5004710011,False,False
41677,476,Islandnesses Set,pp5004710010,False,False
41678,915,Azuller by Swimdrment,pp5005710076,True,True
41679,372,Short Sleeveing Mixings Media Talls,pp5007360066,True,True
41680,372,Short Sleeveing Mixings Media Talls,pp5006311091,True,False
41681,372,Short Sleeveing Mixings Media Talls,pp5007360066,True,False
41682,372,Short Sleeveing Mixings Media Talls,pp5006920202,True,False
41683,372,Short Sleeveing Mixings Media Talls,pp5005750562,True,False
41684,372,Worthingtonless Ankle Pant,pp5007220094,True,True
41685,372,,pp5006650384,True,True
41686,547,Samsungnesses Ft Gas,pp5006420604,True,True
41687,547,Samsungnesses Ft Gas,pp5006420635,True,False
41688,547,Samsungnesses Ft Gas,pp5006420606,False,False
41689,547,Samsungnesses Ft Gas,pp5006350470,True,False
41690,547,Samsungnesses Ft Gas,pp5006420602,True,False
41691,547,,pp5006162699,True,True
41692,138,Pacifics,1e926c1,True,True
41693,138,Pacifics,pp5006080936,False,False
41694,240,St ss 3,pp5006380724,True,True
41695,240,St ss 3,pp5007060005,True,False
41696,240,St ss 3,pp5005030791,True,False
41697,240,St ss 3,pp5006650494,True,False
41698,240,St ss 3,pp5004951160,True,False
41699,240,St ss 3,pp5006780035,True,False
41700,240,St ss 3,pp5006950315,True,False
41701,240,DC Line Boy 8 20,pp5006660125,True,True
41702,240,DC Line Boy 8 20,pp5006660125,True,False
41703,240,DC Line Boy 8 20,pp5006960380,False,False
41704,240,Arizonatical Fashions,pp5006740148,True,True
41705,240,Arizonatical Fashions,pp5005152012,False,False
41706,240,Arizonatical Fashions,pp5006243248,True,False
41707,240,Arizonatical Fashions,pp5006740148,False,False
41708,240,Arizonatical Fashions,pp5006440509,False,False
41709,240,Arizonatical Fashions,pp5006330173,True,False
41710,240,Arizonatical Fashions,pp5005670145,True,False
41711,240,Arizonatical Fashions,pp5006110105,True,False
41712,240,St John sest Bayed,pp5007390028,True,True
41713,240,St John sest Bayed,pp5003570955,False,False
41714,240,St John sest Bayed,pp5003790979,True,False
41715,240,St John sest Bayed,pp5007060351,False,False
41716,240,St John sest Bayed,pp5005510473,True,False
41717,240,St John sest Bayed,pp5004410035,True,False
41718,240,St John sest Bayed,pp5003570957,True,False
41719,240,St John sest Bayed,pp5003570958,True,False
41720,240,St John sest Bayed,pp5005020320,True,False
41721,78,Intelligent Designnesses Londonnings Covly,pp5005920807,True,True
41722,78,Mens,pp5005900911,True,True
41723,78,Mens,pp5002670011,True,False
41724,78,Mens,pp5006332810,False,False
41725,78,Mens,pp5003810040,True,False
41726,78,Mens,pp5003780102,False,False
41727,138,,pp5006480525,True,True
41728,911,22,pp5005310404,True,True
41729,911,22,pp5004900838,True,False
41730,911,22,pp5004890511,False,False
41731,767,LG Front Load Washement Drynesses,pp5006380175,True,True
41732,767,,pp5005820199,True,True
41733,801,16 pc Dinnerwared Set,pp5006250094,True,True
41734,801,16 pc Dinnerwared Set,pp5006250094,False,False
41735,801,16 pc Dinnerwared Set,pp5003580107,True,False
41736,801,16 pc Dinnerwared Set,pp5004220479,True,False
41737,801,16 pc Dinnerwared Set,pp5003730405,True,False
41738,801,16 pc Dinnerwared Set,pp5004220496,False,False
41739,973,6 Pk Cottoners Cut,pp5004990865,True,True
41740,973,6 Pk Cottoners Cut,pp5006360611,False,False
41741,973,6 Pk Cottoners Cut,pp5004990865,True,False
41742,973,Knits Waistings and,pp5006152214,True,True
41743,973,Knits Waistings and,pp5005420206,True,False
41744,973,Knits Waistings and,pp5006152214,False,False
41745,973,Knits Waistings and,pp5006541138,True,False
41746,973,Knits Waistings and,pp5006290972,True,False
41747,973,Knits Waistings and,pp5005940077,True,False
41748,997,Openned 24 Hour Graphically,pp5005840345,True,True
41749,997,Openned 24 Hour Graphically,pp5005840345,True,False
41750,997,Homements Coverer,pp5005040127,True,True
41751,281,Skinninesses Preschoolness 4,pp5005430365,True,True
41752,281,Skinninesses Preschoolness 4,pp5006242679,True,False
41753,281,Skinninesses Preschoolness 4,pp5005900963,True,False
41754,281,Skinninesses Preschoolness 4,pp5005430365,True,False
41755,281,Skinninesses Preschoolness 4,pp5005960549,True,False
41756,281,Skinninesses Preschoolness 4,pp5005650192,True,False
41757,559,Steel,pp5003840299,True,True
41758,559,Steel,pp5005701464,True,False
41759,559,Steel,pp5005941392,False,False
41760,559,Steel,pp5002240546,True,False
41761,559,Steel,pp5007070394,False,False
41762,559,Steel,pp5005420410,False,False
41763,559,Steel,pp5004390962,True,False
41764,559,Steel,pp5004890613,True,False
41765,559,Steel,pp5006242608,False,False
41766,559,Steel,pp5007300060,False,False
41767,559,Michael Thornstein Platform Sandals,pp5006620489,True,True
41768,559,Michael Thornstein Platform Sandals,pp5006620489,False,False
41769,104,Peugeot Ceramics Bar Watchments,pp5004900252,True,True
41770,104,Brilliant,pp5002610406,True,True
41771,104,Brilliant,pp5002610406,True,False
41772,104,Brilliant,pp5005041168,False,False
41773,104,Brilliant,pp5004140177,False,False
41774,104,Brilliant,pp5004050862,True,False
41775,104,Brilliant,pp5007070294,True,False
41776,104,Brilliant,pp5004630299,True,False
41777,104,Brilliant,pp5006100271,False,False
41778,104,Brilliant,pp5005730368,False,False
41779,104,Brilliant,pp5004620444,False,False
41780,104,AV15 3 4,pp5006350114,True,True
41781,104,AV15 3 4,pp5005630184,True,False
41782,104,AV15 3 4,pp5006350114,True,False
41783,104,V with,pp5005151192,True,True
41784,981,Mi,1d23e26,True,True
41785,981,Mi,pp5007060003,True,False
41786,981,Mi,pp5005670005,False,False
41787,981,Mi,pp5005960119,True,False
41788,981,Mi,pp5003230681,False,False
41789,981,Mi,pp5005220116,False,False
41790,981,Mi,pp5001443156,True,False
41791,981,Mi,pp5006390207,True,False
41792,981,Mi,pp5007020260,True,False
41793,981,Mi,pp5006820364,True,False
41794,638,Lizest Claiborneful Peep,pp5005071004,True,True
41795,638,Vans Front Boy,pp5005260013,True,True
41796,638,Vans Front Boy,pp5005930529,True,False
41797,638,Vans Front Boy,pp5005730201,False,False
41798,638,Vans Front Boy,pp5005260013,True,False
41799,638,Vans Front Boy,pp5005030688,True,False
41800,638,Vans Front Boy,pp5006461357,False,False
41801,638,Vans Front Boy,pp5005940006,False,False
41802,638,a.n.a Grated,pp5006333870,True,True
41803,638,a.n.a Grated,pp5006333870,True,False
41804,638,Totalness Girl Crless Back Short Top 16,pp5006243286,True,True
41805,638,Deluxenesses Broilerrer,pp5003790546,True,True
41806,638,Deluxenesses Broilerrer,pp5003790546,True,False
41807,137,iJeans by Tall-less,pp5006333717,True,True
41808,137,Kyleings Men,pp5006880835,True,True
41809,137,Kyleings Men,pp5006880835,True,False
41810,404,Edge Belt Big Tall-less,pp5006451395,True,True
41811,847,Cuisinartful,15001bc,True,True
41812,847,Cuisinartful,18e6f44,False,False
41813,847,Cuisinartful,pp5005420344,True,False
41814,847,Cuisinartful,pp5004850086,False,False
41815,847,Cuisinartful,pp5004111294,False,False
41816,847,Cuisinartful,pp5003770495,False,False
41817,118,Lugzers Women Linment,pp5006242447,True,True
41818,118,3 T.W Whiteful Blueless Earring,1d489f4,True,True
41819,810,Gracoers,pp5006150726,True,True
41820,810,Skecher Sneakers Kids,pp5006620442,True,True
41821,810,Skecher Sneakers Kids,pp5006620425,True,False
41822,810,Skecher Sneakers Kids,pp5006620442,True,False
41823,810,Skecher Sneakers Kids,pp5006620432,True,False
41824,810,Skecher Sneakers Kids,pp5006310873,True,False
41825,810,,pp5005420086,True,True
41826,189,I Asymmetrics Strapnesses,pp5006290397,True,True
41827,189,I Asymmetrics Strapnesses,pp5006290397,True,False
41828,189,I Asymmetrics Strapnesses,pp5005330015,False,False
41829,189,I Asymmetrics Strapnesses,pp5006331438,True,False
41830,189,Wedgful,1708f55,True,True
41831,189,Wedgful,pp5006110316,False,False
41832,189,Wedgful,pp5006170022,False,False
41833,189,Wedgful,pp5006331309,False,False
41834,189,Mariachi,pp5005790478,True,True
41835,189,Mariachi,pp5005790478,True,False
41836,189,,pp5006220802,True,True
41837,189,Stafford Executivenesses Pinpoint Dred,pp5006331205,True,True
41838,189,Avanti Hoode,pp5005500339,True,True
41839,189,Avanti Hoode,pp5005500339,True,False
41840,189,Avanti Hoode,pp5005500443,False,False
41841,189,Superred Shirt Big,pp5005942387,True,True
41842,189,Superred Shirt Big,pp5002440122,True,False
41843,189,Superred Shirt Big,pp5006221091,False,False
41844,189,Superred Shirt Big,pp5005141632,False,False
41845,189,Superred Shirt Big,pp5006333786,False,False
41846,189,Superred Shirt Big,pp5003720534,False,False
41847,189,Superred Shirt Big,pp5006333766,False,False
41848,189,Superred Shirt Big,pp5005942387,True,False
41849,189,Superred Shirt Big,pp5006130615,False,False
41850,189,Superred Shirt Big,pp5006291776,False,False
41851,189,Finellon Toe,pp5005870307,True,True
41852,189,Artland,pp5006110164,True,True
41853,189,Artland,pp5006110164,True,False
41854,189,Artland,pp5006060522,True,False
41855,189,Pockets,pp5007220167,True,True
41856,189,Pockets,pp5003770526,False,False
41857,189,Sharkskinment,pp5004900587,True,True
41858,189,Sharkskinment,pp5004900587,True,False
41859,189,Sharkskinment,pp5001521109,True,False
41860,189,Sharkskinment,pp5001521118,True,False
41861,189,Sharkskinment,pp5005941658,True,False
41862,189,Sharkskinment,pp5005941657,False,False
41863,189,Sharkskinment,pp5006101189,False,False
41864,189,Sharkskinment,188c742,True,False
41865,189,Sharkskinment,pp5006330005,False,False
41866,189,Mediumer,pp5005071429,True,True
41867,189,Mediumer,pp5005430427,True,False
41868,189,Mediumer,pp5006462105,False,False
41869,189,Mediumer,pp5005211907,True,False
41870,189,Mediumer,pp5007290184,True,False
41871,189,Mediumer,pp5004660155,True,False
41872,189,Mediumer,pp5006101153,True,False
41873,189,Mediumer,pp5005070890,False,False
41874,189,Mediumer,pp5003440109,True,False
41875,189,Diecasted,pp5006381463,True,True
41876,189,Diecasted,pp5006381463,True,False
41877,189,Short,pp5006891408,True,True
41878,189,Short,pp5006760320,True,False
41879,189,tartely Oil,pp5005080290,True,True
41880,189,tartely Oil,pp5006930294,True,False
41881,189,tartely Oil,ppr100001165,False,False
41882,189,tartely Oil,pp5005080290,False,False
41883,189,tartely Oil,pp5006930315,True,False
41884,189,tartely Oil,pp5005080338,True,False
41885,189,tartely Oil,pp5006930301,False,False
41886,189,tartely Oil,pp5006930323,False,False
