id,order_id,customer_id,time,product_id,product_quantity,product_unit_price,product_total_price,sales_rep,warehouse,distributor
980804bfd9,2fdde6564c,335,2015-12-11 07:23:17,pp5005860503,1,17.72,17.72,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
980804bfd9,2fdde6564c,335,2015-12-11 07:23:17,pp5006710832,1,12.07,12.07,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
980804bfd9,2fdde6564c,335,2015-12-11 07:23:17,pp5006740227,10,88.7,887.0,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
980804bfd9,2fdde6564c,335,2015-12-11 07:23:17,pp5006311078,5,24.16,120.8,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
980804bfd9,2fdde6564c,335,2015-12-11 07:23:17,pp5005090013,8,42.29,338.32,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
1bd0da5126,aefd158058,572,2015-12-12 09:50:41,pp5006080305,2,60.42,120.84,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1bd0da5126,aefd158058,572,2015-12-12 09:50:41,pp5006790562,3,64.06,192.18,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1bd0da5126,aefd158058,572,2015-12-12 09:50:41,pp5004940725,5,16.55,82.75,Mort Carass,Keeling LLC,Hegmann and Sons
1bd0da5126,aefd158058,572,2015-12-12 09:50:41,pp5002990106,7,16.08,112.55999999999999,Mort Carass,Keeling LLC,Hegmann and Sons
8b61461cbe,62a6cd9130,49,2015-12-13 18:37:56,pp5003791267,5,248.3,1241.5,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
89797ee863,2a95ac8445,532,2015-12-13 20:08:53,pp5004111462,6,12.68,76.08,Mort Carass,Keeling LLC,Nienow-Hahn
89797ee863,2a95ac8445,532,2015-12-13 20:08:53,pp5005730266,5,75.8,379.0,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006140220,6,12.09,72.53999999999999,Mort Carass,Keeling LLC,Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5005840603,9,15.7,141.29999999999998,Mort Carass,Keeling LLC,Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006510677,7,42.3,296.09999999999997,Mort Carass,Keeling LLC,Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5007290406,9,10.63,95.67,Mort Carass,Keeling LLC,Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006350687,5,8.45,42.25,Mort Carass,Will-Durgan,Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006181136,2,60.42,120.84,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006240455,7,341.0,2387.0,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
97ed5245a7,20eb86c30d,489,2015-12-13 20:59:01,pp5006650439,5,23.65,118.25,Mort Carass,Keeling LLC,Nienow-Hahn
6491158b86,a8f44b41dc,303,2015-12-14 17:41:39,pp5006790972,3,15.7,47.099999999999994,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
6491158b86,a8f44b41dc,303,2015-12-14 17:41:39,pp5006461335,5,90.63,453.15,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
6491158b86,a8f44b41dc,303,2015-12-14 17:41:39,pp5002931152,1,35.63,35.63,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5006290908,8,46.42,371.36,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5005330259,6,20.53,123.18,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5005320122,9,12.07,108.63,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5006640437,10,48.95,489.5,Mort Carass,Murphy-Bruen,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5007300005,7,11.73,82.11,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5006151403,5,10.46,52.300000000000004,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5006332611,8,41.7,333.6,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5004120078,4,0.004999999999999004,0.019999999999996017,Mort Carass,Will-Durgan,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5006940164,6,24.16,144.96,Mort Carass,Keeling LLC,Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5005130088,5,1093.81,5469.049999999999,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
aeef29e5a1,9210bdb64d,232,2015-12-15 10:36:57,pp5005040072,9,32.04,288.36,Mort Carass,Keeling LLC,Hegmann and Sons
3eef2a1b91,44102ca6b8,98,2015-12-15 11:23:28,pp5004460013,1,1993.02,1993.02,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
92bae9e3a4,d7c0f8e3cd,984,2015-12-15 11:29:20,pp5003840819,6,42.29,253.74,Mort Carass,Keeling LLC,Hegmann and Sons
92bae9e3a4,d7c0f8e3cd,984,2015-12-15 11:29:20,pp5006290296,7,118.6,830.1999999999999,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
5208115259,fbba055f24,589,2015-12-15 17:51:44,pp5005870638,8,14.49,115.92,Mort Carass,Keeling LLC,Hegmann and Sons
5208115259,fbba055f24,589,2015-12-15 17:51:44,pp5005310425,1,177.43,177.43,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
7aca4740fb,5d89617be3,585,2015-12-16 07:43:13,pp5004951110,2,47.29,94.58,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
7aca4740fb,5d89617be3,585,2015-12-16 07:43:13,1635bf4,4,347.47,1389.88,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
7aca4740fb,5d89617be3,585,2015-12-16 07:43:13,pp5006162409,2,61.49,122.98,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
76410b6f24,dae44fd058,792,2015-12-16 14:32:33,pp5007170320,10,41.09,410.90000000000003,Mort Carass,Murphy-Bruen,Nienow-Hahn
ea713833db,31dd6a563e,955,2015-12-17 07:55:17,pp5006641003,4,32.08,128.32,Mort Carass,Keeling LLC,Nienow-Hahn
ea713833db,31dd6a563e,955,2015-12-17 07:55:17,pp5005060003,4,35.46,141.84,Mort Carass,Keeling LLC,Nienow-Hahn
ea713833db,31dd6a563e,955,2015-12-17 07:55:17,pp5006380423,5,47.7,238.5,Mort Carass,Keeling LLC,Nienow-Hahn
ea713833db,31dd6a563e,955,2015-12-17 07:55:17,ppr100001039,8,19.93,159.44,Mort Carass,Keeling LLC,Nienow-Hahn
aaa0d2ee42,2d9a99180d,982,2015-12-17 14:02:17,pp5004881368,1,52.03,52.03,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
aaa0d2ee42,2d9a99180d,982,2015-12-17 14:02:17,pp5006880433,3,10058.69,30176.07,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
aaa0d2ee42,2d9a99180d,982,2015-12-17 14:02:17,pp5006300001,6,32.62,195.71999999999997,Mort Carass,Keeling LLC,Nienow-Hahn
aaa0d2ee42,2d9a99180d,982,2015-12-17 14:02:17,pp5006640700,5,20.09,100.45,Mort Carass,Keeling LLC,Nienow-Hahn
f328eac807,ca108e18db,622,2015-12-17 16:23:39,1841a13,6,35.46,212.76,Mort Carass,Keeling LLC,Nienow-Hahn
1a53ec0adc,c978e8f125,226,2015-12-17 22:15:58,pp5004320211,4,52.05,208.2,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1a53ec0adc,c978e8f125,226,2015-12-17 22:15:58,pp5003831232,2,106.46,212.92,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1a53ec0adc,c978e8f125,226,2015-12-17 22:15:58,pp5003030139,4,57.99,231.96,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1a53ec0adc,c978e8f125,226,2015-12-17 22:15:58,pp5003780102,6,50.76,304.56,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
1a53ec0adc,c978e8f125,226,2015-12-17 22:15:58,pp5005080385,4,48.34,193.36,Mort Carass,Keeling LLC,Hegmann and Sons
802f985005,82452a5cb5,902,2015-12-19 00:13:32,pp5004220023,2,41.37,82.74,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
802f985005,82452a5cb5,902,2015-12-19 00:13:32,pp5006350393,3,15.7,47.099999999999994,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
802f985005,82452a5cb5,902,2015-12-19 00:13:32,pp5004111367,6,223.6,1341.6,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
802f985005,82452a5cb5,902,2015-12-19 00:13:32,pp5006620324,6,48.33,289.98,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
55eb8069a4,bab89f5439,303,2015-12-19 02:24:07,pp5004970396,8,14.26,114.08,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
55eb8069a4,bab89f5439,303,2015-12-19 02:24:07,pp5004050936,5,33.83,169.14999999999998,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
55eb8069a4,bab89f5439,303,2015-12-19 02:24:07,pp5006990646,5,24.16,120.8,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
26f67eee92,34fe6b9039,791,2015-12-19 15:59:07,pp5005470280,1,354.73,354.73,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
420021b62a,88dfb8ff1a,17,2015-12-19 20:18:09,pp5005920882,5,118.33,591.65,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
9a03ef01c8,93cda7afe3,399,2015-12-20 05:27:37,pp5006241804,1,151.07,151.07,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
9a03ef01c8,93cda7afe3,399,2015-12-20 05:27:37,pp5006152796,3,111.5,334.5,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
9a03ef01c8,93cda7afe3,399,2015-12-20 05:27:37,pp5002410603,4,11.6,46.4,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
9a03ef01c8,93cda7afe3,399,2015-12-20 05:27:37,pp5007170087,9,118.23,1064.07,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
9a03ef01c8,93cda7afe3,399,2015-12-20 05:27:37,pp5003950573,9,84.59,761.3100000000001,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
157c85ce41,740b01af01,532,2015-12-20 16:45:03,pp5003710826,7,69.87,489.09000000000003,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
157c85ce41,740b01af01,532,2015-12-20 16:45:03,pp5007300008,8,23.66,189.28,Mort Carass,Keeling LLC,Nienow-Hahn
157c85ce41,740b01af01,532,2015-12-20 16:45:03,pp5006330706,3,45.92,137.76,Mort Carass,Keeling LLC,Nienow-Hahn
b6ca0b3947,ba7fd9c867,619,2015-12-20 22:40:15,pp5006870207,6,41.09,246.54000000000002,Mort Carass,Keeling LLC,Nienow-Hahn
856beae513,d5e42ac665,108,2015-12-21 02:43:03,pp5006080158,6,40.2,241.20000000000002,Mort Carass,Keeling LLC,Hegmann and Sons
b78f563712,bb8365c0dd,534,2015-12-22 09:50:58,pp5004310109,1,2248.04,2248.04,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
b78f563712,bb8365c0dd,534,2015-12-22 09:50:58,pp5006341241,4,54.38,217.52,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
2871c4d259,d5647c92e7,988,2015-12-22 09:57:46,pp5003940833,3,72.51,217.53000000000003,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
c948fc6fbd,d806a1304c,181,2015-12-23 18:55:02,1e926c1,1,668.36,668.36,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
0b9d77d0e6,0136f07185,682,2015-12-23 20:58:24,pp5006461819,10,14.49,144.9,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
0b9d77d0e6,0136f07185,682,2015-12-23 20:58:24,pp5006340221,10,59.53,595.3,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
cfa667f106,9411936e23,940,2015-12-24 01:08:56,pp5004200718,2,130.11,260.22,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
9ba17c87f2,c7cda761a0,213,2015-12-24 10:25:29,pp5005060003,3,30.2,90.6,Mort Carass,Keeling LLC,Hegmann and Sons
9ba17c87f2,c7cda761a0,213,2015-12-24 10:25:29,pp5006930470,3,135.98,407.93999999999994,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
9ba17c87f2,c7cda761a0,213,2015-12-24 10:25:29,pp5006230911,5,19.93,99.65,Mort Carass,Keeling LLC,Hegmann and Sons
05fd9f2742,236d680370,89,2015-12-24 13:15:08,pp5006040306,2,33.1,66.2,Mort Carass,Keeling LLC,Hegmann and Sons
05fd9f2742,236d680370,89,2015-12-24 13:15:08,pp5006490201,10,18.93,189.3,Mort Carass,Murphy-Bruen,Hegmann and Sons
05fd9f2742,236d680370,89,2015-12-24 13:15:08,pp5006620338,8,18.2,145.6,Mort Carass,Keeling LLC,Hegmann and Sons
05fd9f2742,236d680370,89,2015-12-24 13:15:08,pp5006281188,9,33.83,304.46999999999997,Mort Carass,Keeling LLC,Hegmann and Sons
a59b0a9d65,889df5dca9,168,2015-12-24 13:22:15,pp5002570717,6,19.9,119.39999999999999,Mort Carass,Keeling LLC,Hegmann and Sons
a59b0a9d65,889df5dca9,168,2015-12-24 13:22:15,pp5006790817,9,19.33,173.96999999999997,Mort Carass,Keeling LLC,Hegmann and Sons
d310f5acc5,c0f10a2431,214,2015-12-25 21:00:05,1db9077,3,17.74,53.22,Mort Carass,Keeling LLC,Hegmann and Sons
d310f5acc5,c0f10a2431,214,2015-12-25 21:00:05,pp5006990866,3,236.49,709.47,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
d310f5acc5,c0f10a2431,214,2015-12-25 21:00:05,pp5004900348,3,72.51,217.53000000000003,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
3ed08a26f3,2b41006e19,35,2015-12-25 21:18:20,16f44ca,7,67.45,472.15000000000003,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
3ed08a26f3,2b41006e19,35,2015-12-25 21:18:20,ens6007070002,5,15.2525,76.2625,Mort Carass,Keeling LLC,Nienow-Hahn
e47f6fb8c6,050c730c38,311,2015-12-26 19:43:07,pp5005080688,7,23.2,162.4,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
e47f6fb8c6,050c730c38,311,2015-12-26 19:43:07,pp5004220020,9,21.35,192.15,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
e47f6fb8c6,050c730c38,311,2015-12-26 19:43:07,pp5006950196,2,109.9,219.8,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
ab92e36ce8,1d2ab515f3,973,2015-12-27 07:55:46,pp5006930308,4,35.46,141.84,Sascha Gonzalo,Keeling LLC,"Bechtelar, Bogan and Roberts"
ab92e36ce8,1d2ab515f3,973,2015-12-27 07:55:46,pp5006290181,10,29.56,295.59999999999997,Sascha Gonzalo,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
b43474d7cd,1f34418169,1,2015-12-27 11:05:41,pp5005840524,9,16.91,152.19,Mort Carass,Keeling LLC,Hegmann and Sons
b43474d7cd,1f34418169,1,2015-12-27 11:05:41,pp5006540639,5,38.68,193.4,Mort Carass,Keeling LLC,Hegmann and Sons
b43474d7cd,1f34418169,1,2015-12-27 11:05:41,pp500860612,7,31.8,222.6,Mort Carass,Keeling LLC,Hegmann and Sons
b2a80cdf14,2e5ce9cafc,859,2015-12-27 19:33:56,pp5005850901,8,100.82,806.56,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
37c2acb126,586f80ff18,72,2015-12-27 20:53:43,pp5006510223,5,54.39,271.95,Sascha Gonzalo,"Crona, Ondricka and Collier",Hegmann and Sons
37c2acb126,586f80ff18,72,2015-12-27 20:53:43,pp5006050298,5,23.65,118.25,Sascha Gonzalo,Keeling LLC,Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,pp5003790537,4,38.68,154.72,Mort Carass,Keeling LLC,Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,pp5003710979,1,35.23,35.23,Mort Carass,Keeling LLC,Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,pp5005290024,4,104.2,416.8,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,pp5003110406,3,16.015,48.045,Mort Carass,Keeling LLC,Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,pp5005941593,4,38.3,153.2,Mort Carass,Keeling LLC,Hegmann and Sons
dcbd6ec753,352bf65854,213,2015-12-28 10:36:06,18569fd,2,78.55,157.1,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
b0105bda80,343eb13f5f,24,2015-12-28 15:34:38,pp5006050302,1,212.91,212.91,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
fbb3ba0887,573b101e97,729,2015-12-28 15:57:10,pp5006930488,10,17.81,178.1,Mort Carass,Murphy-Bruen,Nienow-Hahn
fbb3ba0887,573b101e97,729,2015-12-28 15:57:10,pp5005630846,1,277.98,277.98,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
a22b360634,0ec6defa15,974,2015-12-29 22:02:51,pp5006740681,2,100.49,200.98,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a22b360634,0ec6defa15,974,2015-12-29 22:02:51,pp5006830239,8,235.3,1882.4,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
dc513ccffb,6e6a35ee4d,821,2015-12-30 08:45:11,pp5006300617,7,14.49,101.43,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
dc513ccffb,6e6a35ee4d,821,2015-12-30 08:45:11,pp5004891136,5,46.4,232.0,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
dc513ccffb,6e6a35ee4d,821,2015-12-30 08:45:11,pp5006870320,5,241.72,1208.6,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
dc513ccffb,6e6a35ee4d,821,2015-12-30 08:45:11,pp5006680004,7,47.14,329.98,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
dc513ccffb,6e6a35ee4d,821,2015-12-30 08:45:11,pp5006620530,7,320.29,2242.03,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
cfcb8b113f,61250803ea,908,2015-12-30 10:43:37,pp5005310363,2,96.68,193.36,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
cfcb8b113f,61250803ea,908,2015-12-30 10:43:37,pp5003200108,3,21.76,65.28,Mort Carass,Keeling LLC,Nienow-Hahn
cfcb8b113f,61250803ea,908,2015-12-30 10:43:37,pp5002361262,2,33.83,67.66,Mort Carass,Keeling LLC,Nienow-Hahn
cfcb8b113f,61250803ea,908,2015-12-30 10:43:37,pp5006790507,10,89.09,890.9000000000001,Mort Carass,Murphy-Bruen,Nienow-Hahn
cfcb8b113f,61250803ea,908,2015-12-30 10:43:37,pp5006590424,7,33.84,236.88000000000002,Mort Carass,Keeling LLC,Nienow-Hahn
949786e392,18e9bdd18d,593,2015-12-30 17:34:06,pp5006130490,6,20.53,123.18,Mort Carass,Keeling LLC,Hegmann and Sons
949786e392,18e9bdd18d,593,2015-12-30 17:34:06,pp5007410173,5,120.86,604.3,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
ac1ce90f58,167637a6de,576,2015-12-31 05:38:24,pp5006020157,10,48.33,483.29999999999995,Pet Eckart,Murphy-Bruen,Hegmann and Sons
ac1ce90f58,167637a6de,576,2015-12-31 05:38:24,pp5006291950,2,36.25,72.5,Pet Eckart,Keeling LLC,Hegmann and Sons
418f36fd33,a9974a39f6,912,2015-12-31 20:56:20,pp5005900292,7,26.49,185.42999999999998,Mort Carass,Keeling LLC,Nienow-Hahn
418f36fd33,a9974a39f6,912,2015-12-31 20:56:20,pp5004661132,6,16.015,96.09,Mort Carass,Keeling LLC,Nienow-Hahn
418f36fd33,a9974a39f6,912,2015-12-31 20:56:20,pp5007380098,9,31.41,282.69,Mort Carass,Keeling LLC,Nienow-Hahn
418f36fd33,a9974a39f6,912,2015-12-31 20:56:20,pp5003790537,8,26.59,212.72,Mort Carass,Keeling LLC,Nienow-Hahn
418f36fd33,a9974a39f6,912,2015-12-31 20:56:20,pp5006331767,9,201.63,1814.67,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
8c484de9a1,8beeb1c90b,98,2016-01-01 10:02:36,pp5005630295,9,140.91,1268.19,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
8c484de9a1,8beeb1c90b,98,2016-01-01 10:02:36,pp5006311175,7,36.25,253.75,Mort Carass,Keeling LLC,Hegmann and Sons
8c484de9a1,8beeb1c90b,98,2016-01-01 10:02:36,pp5006221868,5,366.55,1832.75,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
8c484de9a1,8beeb1c90b,98,2016-01-01 10:02:36,pp5006340392,1,33.83,33.83,Mort Carass,Keeling LLC,Hegmann and Sons
3882ed15bf,722552d2c8,274,2016-01-01 13:10:50,pp5006390238,1,42.29,42.29,Mort Carass,Keeling LLC,Hegmann and Sons
3882ed15bf,722552d2c8,274,2016-01-01 13:10:50,pp5003961051,6,148.97,893.8199999999999,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
838ee889ee,111ddd6045,820,2016-01-01 13:42:30,pp5006150739,8,18.92,151.36,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
838ee889ee,111ddd6045,820,2016-01-01 13:42:30,pp5006560727,9,48.5,436.5,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
838ee889ee,111ddd6045,820,2016-01-01 13:42:30,pp5003880084,8,33.83,270.64,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5005220124,2,124.14,248.28,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5005090018,6,36.26,217.56,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006081676,3,44.71,134.13,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,19a92b4,9,53.17,478.53000000000003,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5003910683,10,10.63,106.30000000000001,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006350380,6,59.11,354.65999999999997,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006240400,5,32.63,163.15,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006050215,6,153.7,922.1999999999999,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5005940307,5,1178.41,5892.05,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006241741,4,26.59,106.36,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006241605,10,48.33,483.29999999999995,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5005030106,9,12.09,108.81,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,1972d1e,3,9.06,27.18,Mort Carass,Will-Durgan,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006230131,2,60.42,120.84,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5005630267,3,58.01,174.03,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006020083,6,26.02,156.12,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5003500369,3,31.93,95.78999999999999,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
155fbd250b,28c3ec7199,732,2016-01-03 08:28:47,pp5006050237,3,99.31,297.93,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
a7ee476010,71a08e22d7,459,2016-01-04 06:01:44,pp5005930523,9,23.26,209.34,Mort Carass,Keeling LLC,Nienow-Hahn
a7ee476010,71a08e22d7,459,2016-01-04 06:01:44,pp5006180182,7,58.17,407.19,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a7ee476010,71a08e22d7,459,2016-01-04 06:01:44,pp5006650351,4,169.21,676.84,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a7ee476010,71a08e22d7,459,2016-01-04 06:01:44,pp5006334364,5,106.41,532.05,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a7ee476010,71a08e22d7,459,2016-01-04 06:01:44,pp5007540223,5,110.3,551.5,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
58d65daa7b,826682fbd7,990,2016-01-04 08:22:39,pp5007460067,1,1064.18,1064.18,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
916a1e4777,4936c9baf5,791,2016-01-05 16:44:21,pp5002120169,9,38.435,345.915,Mort Carass,Keeling LLC,Nienow-Hahn
916a1e4777,4936c9baf5,791,2016-01-05 16:44:21,pp5006101195,10,9.065,90.64999999999999,Mort Carass,Murphy-Bruen,Nienow-Hahn
74dc067148,4d3f8bacf9,717,2016-01-07 10:45:13,pp5006960266,5,41.37,206.85,Mort Carass,Keeling LLC,Hegmann and Sons
74dc067148,4d3f8bacf9,717,2016-01-07 10:45:13,pp5004950236,7,43.5,304.5,Mort Carass,Keeling LLC,Hegmann and Sons
22f4110c55,4e023cdf54,729,2016-01-07 11:57:09,pp5006340756,1,18.13,18.13,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
